Parents,Has_nurs,Form,Children,Housing,Finance,Social,Health,Class
great_pret,less_proper,foster,two,less_conv,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,foster,two,less_conv,inconv,slightly_prob,recommended,priority
great_pret,less_proper,foster,two,less_conv,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,foster,two,less_conv,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,foster,two,less_conv,inconv,problematic,recommended,spec_prior
great_pret,less_proper,foster,two,less_conv,inconv,problematic,priority,spec_prior
great_pret,less_proper,foster,two,less_conv,inconv,problematic,not_recom,not_recom
great_pret,less_proper,foster,two,critical,convenient,nonprob,recommended,priority
great_pret,less_proper,foster,two,critical,convenient,nonprob,priority,spec_prior
great_pret,less_proper,foster,two,critical,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,foster,two,critical,convenient,slightly_prob,recommended,priority
great_pret,less_proper,foster,two,critical,convenient,slightly_prob,priority,spec_prior
great_pret,less_proper,foster,two,critical,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,foster,two,critical,convenient,problematic,recommended,spec_prior
great_pret,less_proper,foster,two,critical,convenient,problematic,priority,spec_prior
great_pret,less_proper,foster,two,critical,convenient,problematic,not_recom,not_recom
great_pret,less_proper,foster,two,critical,inconv,nonprob,recommended,priority
great_pret,less_proper,foster,two,critical,inconv,nonprob,priority,spec_prior
great_pret,less_proper,foster,two,critical,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,foster,two,critical,inconv,slightly_prob,recommended,priority
great_pret,less_proper,foster,two,critical,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,foster,two,critical,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,foster,two,critical,inconv,problematic,recommended,spec_prior
great_pret,less_proper,foster,two,critical,inconv,problematic,priority,spec_prior
great_pret,less_proper,foster,two,critical,inconv,problematic,not_recom,not_recom
great_pret,less_proper,foster,three,convenient,convenient,nonprob,recommended,priority
great_pret,less_proper,foster,three,convenient,convenient,nonprob,priority,priority
great_pret,less_proper,foster,three,convenient,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,foster,three,convenient,convenient,slightly_prob,recommended,priority
great_pret,less_proper,foster,three,convenient,convenient,slightly_prob,priority,priority
great_pret,less_proper,foster,three,convenient,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,foster,three,convenient,convenient,problematic,recommended,priority
great_pret,less_proper,foster,three,convenient,convenient,problematic,priority,priority
great_pret,less_proper,foster,three,convenient,convenient,problematic,not_recom,not_recom
great_pret,less_proper,foster,three,convenient,inconv,nonprob,recommended,priority
great_pret,less_proper,foster,three,convenient,inconv,nonprob,priority,spec_prior
great_pret,less_proper,foster,three,convenient,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,foster,three,convenient,inconv,slightly_prob,recommended,priority
great_pret,less_proper,foster,three,convenient,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,foster,three,convenient,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,foster,three,convenient,inconv,problematic,recommended,spec_prior
great_pret,less_proper,foster,three,convenient,inconv,problematic,priority,spec_prior
great_pret,less_proper,foster,three,convenient,inconv,problematic,not_recom,not_recom
great_pret,less_proper,foster,three,less_conv,convenient,nonprob,recommended,priority
great_pret,less_proper,foster,three,less_conv,convenient,nonprob,priority,spec_prior
great_pret,less_proper,foster,three,less_conv,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,foster,three,less_conv,convenient,slightly_prob,recommended,priority
great_pret,less_proper,foster,three,less_conv,convenient,slightly_prob,priority,spec_prior
great_pret,less_proper,foster,three,less_conv,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,foster,three,less_conv,convenient,problematic,recommended,spec_prior
great_pret,less_proper,foster,three,less_conv,convenient,problematic,priority,spec_prior
great_pret,less_proper,foster,three,less_conv,convenient,problematic,not_recom,not_recom
great_pret,less_proper,foster,three,less_conv,inconv,nonprob,recommended,priority
great_pret,less_proper,foster,three,less_conv,inconv,nonprob,priority,spec_prior
great_pret,less_proper,foster,three,less_conv,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,foster,three,less_conv,inconv,slightly_prob,recommended,priority
great_pret,less_proper,foster,three,less_conv,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,foster,three,less_conv,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,foster,three,less_conv,inconv,problematic,recommended,spec_prior
great_pret,less_proper,foster,three,less_conv,inconv,problematic,priority,spec_prior
great_pret,less_proper,foster,three,less_conv,inconv,problematic,not_recom,not_recom
great_pret,less_proper,foster,three,critical,convenient,nonprob,recommended,priority
great_pret,less_proper,foster,three,critical,convenient,nonprob,priority,spec_prior
great_pret,less_proper,foster,three,critical,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,foster,three,critical,convenient,slightly_prob,recommended,priority
great_pret,less_proper,foster,three,critical,convenient,slightly_prob,priority,spec_prior
great_pret,less_proper,foster,three,critical,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,foster,three,critical,convenient,problematic,recommended,spec_prior
great_pret,less_proper,foster,three,critical,convenient,problematic,priority,spec_prior
great_pret,less_proper,foster,three,critical,convenient,problematic,not_recom,not_recom
great_pret,less_proper,foster,three,critical,inconv,nonprob,recommended,priority
great_pret,less_proper,foster,three,critical,inconv,nonprob,priority,spec_prior
great_pret,less_proper,foster,three,critical,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,foster,three,critical,inconv,slightly_prob,recommended,priority
great_pret,less_proper,foster,three,critical,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,foster,three,critical,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,foster,three,critical,inconv,problematic,recommended,spec_prior
great_pret,less_proper,foster,three,critical,inconv,problematic,priority,spec_prior
great_pret,less_proper,foster,three,critical,inconv,problematic,not_recom,not_recom
great_pret,less_proper,foster,more,convenient,convenient,nonprob,recommended,priority
great_pret,less_proper,foster,more,convenient,convenient,nonprob,priority,priority
great_pret,less_proper,foster,more,convenient,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,foster,more,convenient,convenient,slightly_prob,recommended,priority
great_pret,less_proper,foster,more,convenient,convenient,slightly_prob,priority,priority
great_pret,less_proper,foster,more,convenient,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,foster,more,convenient,convenient,problematic,recommended,priority
great_pret,less_proper,foster,more,convenient,convenient,problematic,priority,priority
great_pret,less_proper,foster,more,convenient,convenient,problematic,not_recom,not_recom
great_pret,less_proper,foster,more,convenient,inconv,nonprob,recommended,priority
great_pret,less_proper,foster,more,convenient,inconv,nonprob,priority,spec_prior
great_pret,less_proper,foster,more,convenient,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,foster,more,convenient,inconv,slightly_prob,recommended,priority
great_pret,less_proper,foster,more,convenient,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,foster,more,convenient,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,foster,more,convenient,inconv,problematic,recommended,spec_prior
great_pret,less_proper,foster,more,convenient,inconv,problematic,priority,spec_prior
great_pret,less_proper,foster,more,convenient,inconv,problematic,not_recom,not_recom
great_pret,less_proper,foster,more,less_conv,convenient,nonprob,recommended,priority
great_pret,less_proper,foster,more,less_conv,convenient,nonprob,priority,spec_prior
great_pret,less_proper,foster,more,less_conv,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,foster,more,less_conv,convenient,slightly_prob,recommended,priority
great_pret,less_proper,foster,more,less_conv,convenient,slightly_prob,priority,spec_prior
great_pret,less_proper,foster,more,less_conv,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,foster,more,less_conv,convenient,problematic,recommended,spec_prior
great_pret,less_proper,foster,more,less_conv,convenient,problematic,priority,spec_prior
great_pret,less_proper,foster,more,less_conv,convenient,problematic,not_recom,not_recom
great_pret,less_proper,foster,more,less_conv,inconv,nonprob,recommended,priority
great_pret,less_proper,foster,more,less_conv,inconv,nonprob,priority,spec_prior
great_pret,less_proper,foster,more,less_conv,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,foster,more,less_conv,inconv,slightly_prob,recommended,priority
great_pret,less_proper,foster,more,less_conv,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,foster,more,less_conv,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,foster,more,less_conv,inconv,problematic,recommended,spec_prior
great_pret,less_proper,foster,more,less_conv,inconv,problematic,priority,spec_prior
great_pret,less_proper,foster,more,less_conv,inconv,problematic,not_recom,not_recom
great_pret,less_proper,foster,more,critical,convenient,nonprob,recommended,priority
great_pret,less_proper,foster,more,critical,convenient,nonprob,priority,spec_prior
great_pret,less_proper,foster,more,critical,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,foster,more,critical,convenient,slightly_prob,recommended,priority
great_pret,less_proper,foster,more,critical,convenient,slightly_prob,priority,spec_prior
great_pret,less_proper,foster,more,critical,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,foster,more,critical,convenient,problematic,recommended,spec_prior
great_pret,less_proper,foster,more,critical,convenient,problematic,priority,spec_prior
great_pret,less_proper,foster,more,critical,convenient,problematic,not_recom,not_recom
great_pret,less_proper,foster,more,critical,inconv,nonprob,recommended,priority
great_pret,less_proper,foster,more,critical,inconv,nonprob,priority,spec_prior
great_pret,less_proper,foster,more,critical,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,foster,more,critical,inconv,slightly_prob,recommended,priority
great_pret,less_proper,foster,more,critical,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,foster,more,critical,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,foster,more,critical,inconv,problematic,recommended,spec_prior
great_pret,less_proper,foster,more,critical,inconv,problematic,priority,spec_prior
great_pret,less_proper,foster,more,critical,inconv,problematic,not_recom,not_recom
great_pret,improper,complete,one,convenient,convenient,nonprob,recommended,priority
great_pret,improper,complete,one,convenient,convenient,nonprob,priority,priority
great_pret,improper,complete,one,convenient,convenient,nonprob,not_recom,not_recom
great_pret,improper,complete,one,convenient,convenient,slightly_prob,recommended,priority
great_pret,improper,complete,one,convenient,convenient,slightly_prob,priority,priority
great_pret,improper,complete,one,convenient,convenient,slightly_prob,not_recom,not_recom
great_pret,improper,complete,one,convenient,convenient,problematic,recommended,priority
great_pret,improper,complete,one,convenient,convenient,problematic,priority,priority
great_pret,improper,complete,one,convenient,convenient,problematic,not_recom,not_recom
great_pret,improper,complete,one,convenient,inconv,nonprob,recommended,priority
great_pret,improper,complete,one,convenient,inconv,nonprob,priority,spec_prior
great_pret,improper,complete,one,convenient,inconv,nonprob,not_recom,not_recom
great_pret,improper,complete,one,convenient,inconv,slightly_prob,recommended,priority
great_pret,improper,complete,one,convenient,inconv,slightly_prob,priority,spec_prior
great_pret,improper,complete,one,convenient,inconv,slightly_prob,not_recom,not_recom
great_pret,improper,complete,one,convenient,inconv,problematic,recommended,spec_prior
great_pret,improper,complete,one,convenient,inconv,problematic,priority,spec_prior
